BANK_ID,AGE,MARITAL_STATUS,GENDER,EDUCATION,STATE,OCCUPATION,OCC_DESC
17089,36,Married,Male,College/ University,Negeri Sembilan Darul Khusus,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
17356,35,Married,Female,No Formal Education / Unknown,Perak Darul Ridzuan,"Professionals, Teaching, Lecturers/Tutors/Professor - University/College/Higher Education/Dean/Deput",PROFESSIONAL
17505,35,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
17731,35,Single,Female,Bachelor,Pulau Pinang,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
18357,34,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
18481,34,Married,Male,Bachelor,Johor Darul Takzim,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
18696,33,Single,Female,Secondary,Johor Darul Takzim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
18710,33,Single,Female,Secondary,Selangor Darul Ehsan,"Service and Sales Workers, Personal Services - Travel Attendants, Air/Flight/Train/Floor Stewards/St",NON-EXECUTIVE
18927,33,Single,Male,No Formal Education / Unknown,Sarawak,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Mining/Manufactu",OTHERS
19011,33,Single,Female,No Formal Education / Unknown,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
19194,33,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
19265,33,Married,Male,Secondary,Johor Darul Takzim,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
19425,33,Single,Female,No Formal Education / Unknown,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
19429,33,Married,Male,,Negeri Sembilan Darul Khusus,"Craft,Metal/Machinery/Mechanics & Repairers/Related Trades Workers - Others",OTHERS
19543,33,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
19599,32,Married,Male,Secondary,Selangor Darul Ehsan,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Heavy Truck/Bus Drivers",OTHERS
19606,32,Single,Male,,Johor Darul Takzim,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
19621,32,Married,Female,,Sarawak,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
19647,32,Single,Male,Bachelor,Terengganu Darul Iman,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
19901,32,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
19971,32,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
19994,32,Single,Male,,Selangor Darul Ehsan,"Associate Professionals, Business/Admin, Sale/Purchase Agents/Brokers - Business Services",SELF EMPLOYED
20071,32,Married,Male,Bachelor,Pahang Darul Makmur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
20215,32,Single,Female,,WP - Kuala Lumpur,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
20268,32,Single,Female,No Formal Education / Unknown,Pulau Pinang,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
20418,32,Single,Male,,Selangor Darul Ehsan,"Professionals, Architects/Planners/Surveyors/Designers - Building/Interior",PROFESSIONAL
20452,32,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
20532,32,Married,Female,Secondary,Johor Darul Takzim,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
20668,31,Married,Male,Bachelor,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
20848,31,Married,Male,College/ University,Johor Darul Takzim,"Associate Professionals/Technician/Asst/Supervisor/Executive, Health - Medical Asst/radiograph/elect",OTHERS
21290,31,Married,Male,Secondary,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
21432,31,Single,Male,Secondary,Kedah Darul Aman,Plant/Machine Operators/Assemblers  - Mechanical Machinery Assemblers,OTHERS
21528,31,Single,Male,,Selangor Darul Ehsan,Protective Services Workers - Security Guards (Departmental/Office/Industrial Guard/Concierge),NON-EXECUTIVE
21545,31,Single,Female,No Formal Education / Unknown,Johor Darul Takzim,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
21611,31,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Passenger/Cargo Aircraft - Air Pilot/Controller/Flight Navigator/Instructor/Engineer/",OTHERS
21731,30,Single,Male,No Formal Education / Unknown,Pahang Darul Makmur,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
21950,30,Single,Male,No Formal Education / Unknown,Terengganu Darul Iman,Outside Labour Force - Student,STUDENT
22179,30,Married,Female,Secondary,Selangor Darul Ehsan,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
22193,30,Single,Female,,Kedah Darul Aman,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
22247,30,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
22260,30,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
22418,30,Single,Female,No Formal Education / Unknown,Kedah Darul Aman,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
22514,30,Married,Female,,Johor Darul Takzim,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
22527,30,Married,Male,Secondary,Johor Darul Takzim,"Elementary, Transport/Storage, Hand/Pedal Vehicle - Taxi/Trishaw/Bus/Car/Van/Lorry Drivers",OTHERS
22541,30,Single,Male,Secondary,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Health - Others",OTHERS
22942,29,Single,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
22959,29,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
22976,29,Married,Female,Secondary,Johor Darul Takzim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
23415,29,Single,Female,College/ University,Selangor Darul Ehsan,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
23443,29,Single,Male,,Selangor Darul Ehsan,"Elementary, Others - Garbage/Soil Carrier/Scrap Handler/Sweeper/Messenger/Courier/Postman/Office Boy",NON-EXECUTIVE
23878,28,Single,Female,College/ University,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
24298,28,Single,Female,Secondary,Sarawak,Outside Labour Force - Student,STUDENT
24325,28,Single,Male,Secondary,Johor Darul Takzim,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
24365,28,Single,Female,College/ University,Johor Darul Takzim,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
24541,28,Single,Male,No Formal Education / Unknown,Perak Darul Ridzuan,Outside Labour Force - Student,STUDENT
24644,28,Single,Female,Secondary,WP - Kuala Lumpur,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
24942,28,Single,Male,Secondary,Negeri Sembilan Darul Khusus,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
25201,27,Single,Female,No Formal Education / Unknown,Kedah Darul Aman,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
25353,27,Single,Male,,Sarawak,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
25430,27,Married,Female,,Selangor Darul Ehsan,"Professionals, Business/Administration/Finance - Accountants/Auditor/Tax Colsultant/Liquidator/Chart",OTHERS
25443,27,Single,Male,No Formal Education / Unknown,Pahang Darul Makmur,Outside Labour Force - Student,STUDENT
25825,27,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Others",OTHERS
26029,27,Single,Male,No Formal Education / Unknown,Pahang Darul Makmur,Elementary - Cleaners/Helpers/Laundress/Housekeeper/Chambermaid/Porter/Hotel Bellman/Washer/Tea Lady,NON-EXECUTIVE
26054,27,Single,Male,College/ University,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Process Control/",OTHERS
26173,27,Single,Female,Bachelor,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
26184,27,Single,Male,,Kelantan Darul Naim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
26192,27,Single,Male,,Perak Darul Ridzuan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
26195,27,Single,Male,College/ University,Sabah,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
26231,27,Single,Male,Secondary,Kedah Darul Aman,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
26308,26,Single,Female,College/ University,Johor Darul Takzim,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
26707,26,Single,Male,No Formal Education / Unknown,Kedah Darul Aman,Outside Labour Force - Student,STUDENT
26793,26,Single,Female,,Selangor Darul Ehsan,Service and Sales Workers - Other Personal Services/Astrologer/Palmist/Fortune-teller/Valet/Undertak,OTHERS
27307,26,Single,Male,,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
27762,25,Single,Female,,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
27830,25,Single,Female,No Formal Education / Unknown,WP - Kuala Lumpur,Outside Labour Force - Student,STUDENT
28320,24,Single,Male,,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
28350,24,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,Sales Workers - Cashiers and Ticket Clerks,OTHERS
28468,24,Single,Female,College/ University,Sabah,"Associate Professionals/Technician/Asst/Supervisor/Executive, Health - Nursing/Midwifery",GOVT SERVANT
28489,24,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Associate Professionals, Culinary - Chefs/Other Related",OTHERS
28566,24,Single,Male,,Johor Darul Takzim,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
28668,24,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
28734,24,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Sports/Self-Defence/Fitness - Atheletes/Sports Players",OTHERS
28896,23,Single,Male,Secondary,Kedah Darul Aman,"Army -Recruit/Private to General/Field Marshal, Navy - Ordinary-COD/Seaman/Recruit to Admiral of Fle",GOVT SERVANT
29036,23,Single,Female,No Formal Education / Unknown,Perlis Indra Kayangan,Outside Labour Force - Student,STUDENT
29106,23,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Elementary, Others - Garbage/Soil Carrier/Scrap Handler/Sweeper/Messenger/Courier/Postman/Office Boy",NON-EXECUTIVE
29159,22,Single,Male,Secondary,Selangor Darul Ehsan,Sales Workers - Stall/Market/Kiosk Salesperson/promoter/Florist/,NON-EXECUTIVE
29206,22,Single,Female,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,"Service and Sales Workers, Personal Services - Travel Attendants, Air/Flight/Train/Floor Stewards/St",NON-EXECUTIVE
29257,22,Single,Male,,Negeri Sembilan Darul Khusus,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
10082,56,Married,Male,Secondary,WP - Kuala Lumpur,"Associate Professionals, Culinary - Chefs/Other Related",OTHERS
10290,54,Single,Male,No Formal Education / Unknown,Sarawak,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
10306,54,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
10340,54,Married,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
10386,53,Married,Male,Secondary,Johor Darul Takzim,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Heavy Truck/Bus Drivers",OTHERS
10397,53,Married,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Heavy Truck/Bus Drivers",OTHERS
10450,53,Married,Female,Professional,Johor Darul Takzim,"Associate Professionals, Regulatory Government - Others (Fireman/Prison/Maritime Asst. Superintenden",OTHERS
10454,53,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,"Professionals, Teaching, Teachers/Lecturers/Tutors - Others/Home Teachers/Special Need Teachers For",GOVT SERVANT
10582,52,Married,Male,,Sabah,Protective Services Workers - Security Guards (Departmental/Office/Industrial Guard/Concierge),NON-EXECUTIVE
10905,50,Single,Female,No Formal Education / Unknown,Johor Darul Takzim,"Professionals, Teaching, Teachers/Lecturers/Tutors - Others/Home Teachers/Special Need Teachers For",GOVT SERVANT
11025,50,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
11044,50,Married,Male,,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
11206,49,Married,Female,No Formal Education / Unknown,Pulau Pinang,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
11231,49,Married,Male,No Formal Education / Unknown,Perak Darul Ridzuan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
11614,47,Married,Female,Masters,Selangor Darul Ehsan,"Professionals, Teaching, Lecturers/Tutors/Professor - University/College/Higher Education/Dean/Deput",PROFESSIONAL
11642,47,Married,Male,Bachelor,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
11706,47,Married,Male,Secondary,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
